Purchase Order ID,Dept  Code,Dept Name,Vendor Number,Vendor Name,Commodity Title,Post Date,Total,Vendor Zip
DPAC10001436,AIR,AIRPORT COMMISSION,59154,K B M WORKSPACE,"CASTERS & WHEELS; HARDWARE, GENERAL, MISC.",05/12/2010 07:00:00 AM +0000,$363.41,94104
DPAC10001435,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",05/12/2010 07:00:00 AM +0000,$9323.05,945770000
DPAC10001433,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,CHARGE;LABOR,05/10/2010 07:00:00 AM +0000,$2500.00,94070
DPAC10001432,AIR,AIRPORT COMMISSION,3857,BUCKLES-SMITH ELECTRIC CO,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",05/07/2010 07:00:00 AM +0000,$872.33,951263712
DPAC10001430,AIR,AIRPORT COMMISSION,49917,UNITED RENTALS,PIPELINE CONTRACTING,05/07/2010 07:00:00 AM +0000,$4078.88,752846394
DPAC10001429,AIR,AIRPORT COMMISSION,4382,CAMERA BOUTIQUE INC,"INK JET CARTRIDGE,NEW,VARIOUS BRANDS",05/07/2010 07:00:00 AM +0000,$240.63,94107
DPAC10001428,AIR,AIRPORT COMMISSION,11529,LUSK METALS & PLASTICS-NC,"STEEL; ANGLES BARS, PIPES, PLATES, RODS, SHEETS",05/07/2010 07:00:00 AM +0000,$1211.86,945453995
DPAC10001427,AIR,AIRPORT COMMISSION,31460,WEST COAST POWDER COATING,"TRAFFIC CONTROL SYS, EQPT, ACCESS & SUPPL",05/07/2010 07:00:00 AM +0000,$600.00,940800000
DPAC10001106,AIR,AIRPORT COMMISSION,13791,FRANK A OLSEN CO,CHARGE;DELIVERY/FREIGHT/SHIPPING,02/17/2010 08:00:00 AM +0000,$5362.06,945510000
DPAC10001426,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",05/05/2010 07:00:00 AM +0000,$4856.17,94070
DPAC10001425,AIR,AIRPORT COMMISSION,75705,WESTERN SYSTEMS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/05/2010 07:00:00 AM +0000,$474.93,98208
DPAC10001424,AIR,AIRPORT COMMISSION,77629,WESTERN TRAFFIC SUPPLY LLC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/05/2010 07:00:00 AM +0000,$8658.05,94566
DPAC10001423,AIR,AIRPORT COMMISSION,16134,SAFEWAY SIGN CO,"TRAFFIC CONTROL SYS, EQPT, ACCESS & SUPPL",05/05/2010 07:00:00 AM +0000,$4090.32,923010000
DPAC10001421,AIR,AIRPORT COMMISSION,62764,KEMPER SPORTS MANAGEMENT-HARDING PRK LLC,"CHARGE, EXTRA-ORDINARY FEES/TAXES",05/05/2010 07:00:00 AM +0000,$1392.84,60062
DPAC10001420,AIR,AIRPORT COMMISSION,24632,ESSENCE PRINTING,"REPROGRAPHICS SVCS; ARTWORK, LAYOUT, PRODUCTION, .",05/04/2010 07:00:00 AM +0000,$653.30,94080
DPAC10001419,AIR,AIRPORT COMMISSION,37487,THE CHAIR PLACE,"FURNITURE-CHAIR/STOOL;OFFICE,INCLUDING REPLACEMENT",05/04/2010 07:00:00 AM +0000,$545.16,94107
DPAC10001418,AIR,AIRPORT COMMISSION,91483,SAN MATEO LAWNMOWER,"POWERED TOOLS,  EQUIPMENT & PARTS, HORTICULTURAL",05/04/2010 07:00:00 AM +0000,$2699.16,944020000
DPAC10001417,AIR,AIRPORT COMMISSION,3140,BEARING ENGINEERING CO,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",05/04/2010 07:00:00 AM +0000,$6096.15,945771109
DPAC10001416,AIR,AIRPORT COMMISSION,2265,APPLIED AIR FILTERS,"HVAC;FILTER,PANEL,DISPOSABLE,PLEATED",05/04/2010 07:00:00 AM +0000,$2984.36,94538
DPAC10001415,AIR,AIRPORT COMMISSION,49917,UNITED RENTALS,"CHARGE,ENERGY SURCHARGE",05/07/2010 07:00:00 AM +0000,$7644.80,752846394
DPAC10001414,AIR,AIRPORT COMMISSION,19363,VINCENT ELECTRIC MOTOR CO INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/30/2010 07:00:00 AM +0000,$3281.82,94621
DPAC10001413,AIR,AIRPORT COMMISSION,49178,PROVEN MANAGEMENT INC,MAINT/REPAIR;HVAC SYS/EQPT-HEATING/VENTING/AIR CON,04/30/2010 07:00:00 AM +0000,$9962.00,941111704
DPAC10001412,AIR,AIRPORT COMMISSION,8581,GRANT'S ENGINEERING & MACHINE CO,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/30/2010 07:00:00 AM +0000,$4172.50,941034015
DPAC10001411,AIR,AIRPORT COMMISSION,78874,CONKLIN BROS OF SAN JOSE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/30/2010 07:00:00 AM +0000,$9874.24,95125
DPAC10001410,AIR,AIRPORT COMMISSION,4852,CHEMSEARCH,AUTOMOTIVE/INDUSTRIAL CLEANER/REMOVER/SOLVENT ....,04/30/2010 07:00:00 AM +0000,$1871.89,606731232
DPAC10001409,AIR,AIRPORT COMMISSION,3140,BEARING ENGINEERING CO,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/30/2010 07:00:00 AM +0000,$3018.23,945771109
DPAC10001408,AIR,AIRPORT COMMISSION,2265,APPLIED AIR FILTERS,"HVAC;FILTER,PANEL,DISPOSABLE,PLEATED",04/30/2010 07:00:00 AM +0000,$9192.69,94538
DPAC10001407,AIR,AIRPORT COMMISSION,1261,A C 3,VEHICLE&MOUNTED EQPT;INSPECTION&CERTIFICATION,04/30/2010 07:00:00 AM +0000,$4900.00,945019607
DPAC10001406,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/30/2010 07:00:00 AM +0000,$8985.81,945770000
DPAC10001403,AIR,AIRPORT COMMISSION,24632,ESSENCE PRINTING,"PRINTING/ENGRAVING; ANNOUNCEMENTS, AWARDS, BUSINES",04/28/2010 07:00:00 AM +0000,$568.10,94080
DPAC10001402,AIR,AIRPORT COMMISSION,49917,UNITED RENTALS,"CHARGE,ENERGY SURCHARGE",04/28/2010 07:00:00 AM +0000,$3712.56,752846394
DPAC10001401,AIR,AIRPORT COMMISSION,7862,FREGOSI & COMPANY PAINTS INC,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",04/28/2010 07:00:00 AM +0000,$8769.72,94107
DPAC10001400,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"TRAFFIC CONTROL SYS, EQPT, ACCESS & SUPPL",04/28/2010 07:00:00 AM +0000,$2212.31,94070
DPAC10001398,AIR,AIRPORT COMMISSION,33993,NIXALITE OF AMERICA INC,CAPTURE/SHELTER EQPT/SUPPL;ANIMAL/BIRD/FISH/INSECT,04/28/2010 07:00:00 AM +0000,$688.76,612440000
DPAC10001394,AIR,AIRPORT COMMISSION,7482,FEDERIGHI DESIGN INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/30/2010 07:00:00 AM +0000,$3297.43,948044594
DPAC10001392,AIR,AIRPORT COMMISSION,4650,CEILING SYSTEMS SUPPLY,CEILING & WALL TILES (NON-CERAMIC) & RELATED HARDW,04/22/2010 07:00:00 AM +0000,$2863.35,941241117
DPAC10001391,AIR,AIRPORT COMMISSION,15703,CLEAN SOURCE,"JANITORIAL EQPT, PARTS & SUPPL INCLUDING EQPT MAIN",05/04/2010 07:00:00 AM +0000,$8744.20,951619107
DPAC10001390,AIR,AIRPORT COMMISSION,67110,BRENTON SAFETY SOLUTIONS DIV OF MALLORY,"PPE;GLASSES/GOGGLES ...,SAFETY",04/28/2010 07:00:00 AM +0000,$1156.96,98632
DPAC10001389,AIR,AIRPORT COMMISSION,67110,BRENTON SAFETY SOLUTIONS DIV OF MALLORY,"PPE;COVERALL, CHEMICAL/FLAME RESISTANT",04/28/2010 07:00:00 AM +0000,$2466.16,98632
DPAC10001388,AIR,AIRPORT COMMISSION,40315,AIRGAS NORTHERN CA & NV INC,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,04/28/2010 07:00:00 AM +0000,$4601.62,95407
DPAC10001387,AIR,AIRPORT COMMISSION,40315,AIRGAS NORTHERN CA & NV INC,PPE: MASK/RESPIRATOR/PART/SUPPL,04/28/2010 07:00:00 AM +0000,$1496.73,95407
DPAC10001386,AIR,AIRPORT COMMISSION,5119,CLARK SECURITY PRODUCTS,HARDWARE;LOCK/SET/MORTISE/KEY ...,04/22/2010 07:00:00 AM +0000,$1204.65,911101195
DPAC10001385,AIR,AIRPORT COMMISSION,13334,NEW WEST BUSINESS FORMS,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/22/2010 07:00:00 AM +0000,$952.04,94124
DPAC10001384,AIR,AIRPORT COMMISSION,28191,C B S OUTDOOR,PRINTING; LABELS,04/22/2010 07:00:00 AM +0000,$1470.00,71880074
DPAC10001383,AIR,AIRPORT COMMISSION,37601,WEST BAY PLASTICS CO,"WOOD & PREFABRICATED WOOD PRDTS; LUMBER, PLYWOOD,",04/20/2010 07:00:00 AM +0000,$428.00,941100000
DPAC10001382,AIR,AIRPORT COMMISSION,16330,SAN FRANCISCO GRAVEL CO,"SHEET ROCK, DRY WALL MATERIALS & RELATED INTERIOR",04/19/2010 07:00:00 AM +0000,$1822.65,94107
DPAC10001381,AIR,AIRPORT COMMISSION,4678,CENTER HARDWARE CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",04/19/2010 07:00:00 AM +0000,$3078.01,94107
DPAC10001380,AIR,AIRPORT COMMISSION,72479,MOBILE REPAIR SERVICES,"FURNITURE-CHAIR/STOOL;OFFICE,INCLUDING REPLACEMENT",04/22/2010 07:00:00 AM +0000,$9974.40,94551
DPAC10001379,AIR,AIRPORT COMMISSION,49595,LAVI INDUSTRIES,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/19/2010 07:00:00 AM +0000,$1623.31,91355
DPAC10001378,AIR,AIRPORT COMMISSION,67520,DIGITAL PRE-PRESS INTERNATIONAL (DPI),PRINTING; LABELS,04/19/2010 07:00:00 AM +0000,$327.75,94107
DPAC10001377,AIR,AIRPORT COMMISSION,19933,WILCO SUPPLY,HARDWARE;LOCK/SET/MORTISE/KEY ...,04/19/2010 07:00:00 AM +0000,$5965.05,946090000
DPAC10001376,AIR,AIRPORT COMMISSION,66860,EMERGENCY VEHICLE SOLUTIONS INC,"AUTOMOTIVE MOUNTED SYS, EQPT, PARTS & SUPPL; SPECI",04/19/2010 07:00:00 AM +0000,$7688.22,85040
DPAC10001375,AIR,AIRPORT COMMISSION,4678,CENTER HARDWARE CO INC,GENERAL OFFICE EQPT & SUPPL ......................,04/19/2010 07:00:00 AM +0000,$1893.73,94107
DPAC10001371,AIR,AIRPORT COMMISSION,7732,FORD GRAPHICS,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/16/2010 07:00:00 AM +0000,$2955.41,91031
DPAC10001369,AIR,AIRPORT COMMISSION,4382,CAMERA BOUTIQUE INC,PHOTO;EQPT-CAMERA/FLASH/ENLARGER/TIMER ...,04/15/2010 07:00:00 AM +0000,$319.37,94107
DPAC10001368,AIR,AIRPORT COMMISSION,19933,WILCO SUPPLY,MISCELLANEOUS BUILDING & CONSTRUCTION MATLS & SUPP,04/13/2010 07:00:00 AM +0000,$4189.30,946090000
DPAC10001367,AIR,AIRPORT COMMISSION,78838,"GOLDENGATE DOOR & WINDOW, INC","METAL DOORS, GATES, FRAMES & PARTS; MANUAL & AUTOM",04/15/2010 07:00:00 AM +0000,$2365.20,94124
DPAC10001366,AIR,AIRPORT COMMISSION,7862,FREGOSI & COMPANY PAINTS INC,"PAINTS, ENAMELS, PRIMERS, UNDERCOATS, ...",04/15/2010 07:00:00 AM +0000,$9787.71,94107
DPAC10001365,AIR,AIRPORT COMMISSION,63472,MOOSE BOATS INC,"BOATS, EQPT, ACCESS & SUPPL",04/12/2010 07:00:00 AM +0000,$2125.89,94954
DPAC10001364,AIR,AIRPORT COMMISSION,13139,NATIONAL FIRE PROTECTION ASSOCIATION,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/15/2010 07:00:00 AM +0000,$1611.99,22099101
DPAC10001363,AIR,AIRPORT COMMISSION,50813,BAY REPROGRAPHIC & SUPPLY INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/13/2010 07:00:00 AM +0000,$9973.02,94063
DPAC10001362,AIR,AIRPORT COMMISSION,24632,ESSENCE PRINTING,"PRINTING; BOOKS, BROCHURES, CATALOGS, TIMETABLES,",04/13/2010 07:00:00 AM +0000,$4807.00,94080
DPAC10001361,AIR,AIRPORT COMMISSION,19933,WILCO SUPPLY,MISCELLANEOUS BUILDING & CONSTRUCTION MATLS & SUPP,04/13/2010 07:00:00 AM +0000,$8566.08,946090000
DPAC10001360,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"TRAFFIC CONTROL SYS, EQPT, ACCESS & SUPPL",04/20/2010 07:00:00 AM +0000,$3490.54,94070
DPAC10001359,AIR,AIRPORT COMMISSION,77392,KH PLUMBING SUPPLY INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/13/2010 07:00:00 AM +0000,$1614.72,94124
DPAC10001357,AIR,AIRPORT COMMISSION,19363,VINCENT ELECTRIC MOTOR CO INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/20/2010 07:00:00 AM +0000,$7089.48,94621
DPAC10001356,AIR,AIRPORT COMMISSION,9661,IMAGE SALES INC,"IDENTIFICATION BADGES, EMBLEMS & PATCHES; CLOTH &",04/08/2010 07:00:00 AM +0000,$7648.05,94520
DPAC10001355,AIR,AIRPORT COMMISSION,67520,DIGITAL PRE-PRESS INTERNATIONAL (DPI),PRINTING; LABELS,04/19/2010 07:00:00 AM +0000,$5921.76,94107
DPAC10001354,AIR,AIRPORT COMMISSION,35367,LATCH TILE INC,"BRICKS, BLOCKS & TILES; CERAMIC, CLAY & CONCRETE -",04/08/2010 07:00:00 AM +0000,$1536.94,94124
DPAC10001353,AIR,AIRPORT COMMISSION,71558,REBARBER ENTERPRISES,"BLDG/CONSTR/INDSTRL;HARDWARE,GENERAL",04/08/2010 07:00:00 AM +0000,$248.64,94080
DPAC10001352,AIR,AIRPORT COMMISSION,91483,SAN MATEO LAWNMOWER,LAWN MOWERS,04/08/2010 07:00:00 AM +0000,$1231.82,944020000
DPAC10001351,AIR,AIRPORT COMMISSION,15228,R & S ERECTION NORTH PENINSULA INC,CHARGE;LABOR,04/20/2010 07:00:00 AM +0000,$7668.33,94080
DPAC10001350,AIR,AIRPORT COMMISSION,78874,CONKLIN BROS OF SAN JOSE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",04/08/2010 07:00:00 AM +0000,$4280.51,95125
DPAC10001349,AIR,AIRPORT COMMISSION,7862,FREGOSI & COMPANY PAINTS INC,"PAINTS, ENAMELS, PRIMERS, UNDERCOATS, ...",04/08/2010 07:00:00 AM +0000,$3361.37,94107
DPAC10001348,AIR,AIRPORT COMMISSION,8057,GARRATT-CALLAHAN CO,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/08/2010 07:00:00 AM +0000,$7084.09,94010
DPAC10001347,AIR,AIRPORT COMMISSION,8581,GRANT'S ENGINEERING & MACHINE CO,MAINT/REPAIR;ELEVATOR/ESCALATOR/PEOPLE MOVER WALKW,04/20/2010 07:00:00 AM +0000,$1232.59,941034015
DPAC10001346,AIR,AIRPORT COMMISSION,8581,GRANT'S ENGINEERING & MACHINE CO,MAINT/REPAIR;ELEVATOR/ESCALATOR/PEOPLE MOVER WALKW,04/20/2010 07:00:00 AM +0000,$1209.41,941034015
DPAC10001345,AIR,AIRPORT COMMISSION,75464,ADORA CORP,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/08/2010 07:00:00 AM +0000,$3046.02,94014
DPAC10001344,AIR,AIRPORT COMMISSION,1261,A C 3,VEHICLE&MOUNTED EQPT;INSPECTION&CERTIFICATION,04/20/2010 07:00:00 AM +0000,$4800.00,945019607
DPAC10001343,AIR,AIRPORT COMMISSION,82631,GYM DOCTORS,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/08/2010 07:00:00 AM +0000,$3937.11,94545
DPAC10001342,AIR,AIRPORT COMMISSION,25675,M M MANUFACTURING,"JANITORIAL EQPT, PARTS & SUPPL INCLUDING EQPT MAIN",04/06/2010 07:00:00 AM +0000,$9996.38,941050000
DPAC10001341,AIR,AIRPORT COMMISSION,18420,THOMAS & ASSOCIATES,"WATER TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",04/06/2010 07:00:00 AM +0000,$9606.35,94949
DPAC10001340,AIR,AIRPORT COMMISSION,49178,PROVEN MANAGEMENT INC,MAINT/REPAIR;HVAC SYS/EQPT-HEATING/VENTING/AIR CON,04/06/2010 07:00:00 AM +0000,$9975.00,941111704
DPAC10001339,AIR,AIRPORT COMMISSION,8713,FLUID GAUGE COMPANY,"WATER METER, PARTS & SUPPL",04/06/2010 07:00:00 AM +0000,$2759.87,941881833
DPAC10001338,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",04/06/2010 07:00:00 AM +0000,$9908.98,94070
DPAC10001334,AIR,AIRPORT COMMISSION,7862,FREGOSI & COMPANY PAINTS INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",03/30/2010 07:00:00 AM +0000,$3397.13,94107
DPAC10001333,AIR,AIRPORT COMMISSION,8694,GROENIGER & COMPANY,"PLUMBING & STEAM GENERATION SYS, EQPT, MATLS & SUP",03/30/2010 07:00:00 AM +0000,$1107.80,945403629
DPAC10001332,AIR,AIRPORT COMMISSION,72880,HEUSSER NEWEIGH LLC,SCALES & WEIGHING DEVICES & PARTS; MATERIALS HANDL,03/30/2010 07:00:00 AM +0000,$250.00,945205223
DPAC10001330,AIR,AIRPORT COMMISSION,14070,PACIFIC COAST TRANE SERVICE,MAINT/REPAIR;HVAC-AIR CONDITIONING SYS/EQPT,03/30/2010 07:00:00 AM +0000,$800.00,94085
DPAC10001329,AIR,AIRPORT COMMISSION,27478,GIVE SOMETHING BACK LLC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",03/30/2010 07:00:00 AM +0000,$974.01,90189
DPAC10001328,AIR,AIRPORT COMMISSION,4678,CENTER HARDWARE CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",03/30/2010 07:00:00 AM +0000,$8169.72,94107
DPAC10001139,AIR,AIRPORT COMMISSION,17261,SNADER & ASSOCIATES INC,"A/V;OVERHEAD,SLIDE&FILM PROJECTORS,SCREENS,ACCESS&",01/05/2010 08:00:00 AM +0000,$7708.18,949128444
DPAC10001142,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",01/05/2010 08:00:00 AM +0000,$3986.05,945770000
DPAC10001143,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",01/05/2010 08:00:00 AM +0000,$9149.69,945770000
DPAC10001144,AIR,AIRPORT COMMISSION,3857,BUCKLES-SMITH ELECTRIC CO,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",01/05/2010 08:00:00 AM +0000,$603.93,951263712
DPAC10001145,AIR,AIRPORT COMMISSION,3140,BEARING ENGINEERING CO,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",01/05/2010 08:00:00 AM +0000,$5386.06,945771109
DPAC10001146,AIR,AIRPORT COMMISSION,36751,S SF CONFERENCE CENTER AUTHORITY,"RENT,REAL ESTATE;FACILITY",01/13/2010 08:00:00 AM +0000,$8400.00,940800000
DPAC10001148,AIR,AIRPORT COMMISSION,7862,FREGOSI & COMPANY PAINTS INC,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",01/08/2010 08:00:00 AM +0000,$9930.10,94107
DPAC10001149,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",01/08/2010 08:00:00 AM +0000,$9832.64,94070
DPAC10001151,AIR,AIRPORT COMMISSION,13139,NATIONAL FIRE PROTECTION ASSOCIATION,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/08/2010 08:00:00 AM +0000,$937.05,22099101
DPAC10001152,AIR,AIRPORT COMMISSION,36751,S SF CONFERENCE CENTER AUTHORITY,CHARGE;EQUIPMENT/OPERATOR,01/14/2010 08:00:00 AM +0000,$2320.47,940800000
DPAC10001154,AIR,AIRPORT COMMISSION,41214,CALIFORNIA LITHOGRAPHERS,"PRINTING; CALENDARS, SINGLE & MULTI PAGES",01/12/2010 08:00:00 AM +0000,$9341.40,94520
DPAC10001155,AIR,AIRPORT COMMISSION,15141,QUAD EXPRESS PRINTING INC,"PRINTING; MAPS, CHARTS, PAMPHLETS, PLATES, ...",01/12/2010 08:00:00 AM +0000,$2684.27,94110
DPAC10001325,AIR,AIRPORT COMMISSION,27745,CONSTOR STORAGE CO/AIR SEA CONTAINRS INC,PORTABLE/TRAILERED OFFICE/SHELTER/CONTAINER/TOILET,03/26/2010 07:00:00 AM +0000,$7401.69,946060000
DPAC10001322,AIR,AIRPORT COMMISSION,9968,INTERSTATE TRAFFIC CONTROL PRODUCTS,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",03/25/2010 07:00:00 AM +0000,$9627.68,94070
DPAC10001321,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",03/25/2010 07:00:00 AM +0000,$5924.41,945770000
DPAC10001320,AIR,AIRPORT COMMISSION,12764,KONE INC,"ELEVATOR, ESCALATOR & MOVING WALKWAY SYS, EQPT, PA",03/25/2010 07:00:00 AM +0000,$8211.21,945770000
DPAC10001319,AIR,AIRPORT COMMISSION,75464,ADORA CORP,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/25/2010 07:00:00 AM +0000,$5095.67,94014
DPAC10001318,AIR,AIRPORT COMMISSION,49878,GILMORE SERVICES,"SVC,ARCHITECTURE;GENERAL",03/25/2010 07:00:00 AM +0000,$8270.00,94132
DPAC10001317,AIR,AIRPORT COMMISSION,3857,BUCKLES-SMITH ELECTRIC CO,"WATER TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",03/25/2010 07:00:00 AM +0000,$1767.88,951263712
DPAC10001316,AIR,AIRPORT COMMISSION,12612,MISCO,"WATER TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",03/25/2010 07:00:00 AM +0000,$5063.74,945888540
DPAC10001315,AIR,AIRPORT COMMISSION,10193,JENSEN INSTRUMENT CO OF NORTHERN CAL INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,03/25/2010 07:00:00 AM +0000,$4981.81,94403
DPAC10001314,AIR,AIRPORT COMMISSION,42432,POLYDYNE INC,"POLYMER, CATIONIC, DAF THICKENING, SEWAGE TREAT, B",03/25/2010 07:00:00 AM +0000,$3687.15,303844642
DPAC10001312,AIR,AIRPORT COMMISSION,5053,CCSF BOOKSTORES,"SUBSCRIPTIONS; AUDIO/VISUAL, COMPUTERIZED & PRINTE",03/23/2010 07:00:00 AM +0000,$520.13,941120000
DPAC10001311,AIR,AIRPORT COMMISSION,9277,HILTI INC,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",03/23/2010 07:00:00 AM +0000,$1196.31,741210000
DPAC10001310,AIR,AIRPORT COMMISSION,45385,SURESHRED SECURITY,"SVC,RECYCLING/SHREDDING;DOCUMENTS,MICROFICHE,FILM.",03/19/2010 07:00:00 AM +0000,$525.00,94545
DPAC10001309,AIR,AIRPORT COMMISSION,78838,"GOLDENGATE DOOR & WINDOW, INC","METAL DOORS, GATES, FRAMES & PARTS; MANUAL & AUTOM",03/23/2010 07:00:00 AM +0000,$1385.18,94124
DPAC10001156,AIR,AIRPORT COMMISSION,15141,QUAD EXPRESS PRINTING INC,PRINT;ENVELOPE ...................................,01/12/2010 08:00:00 AM +0000,$2797.89,94110
DPAC10001157,AIR,AIRPORT COMMISSION,78838,"GOLDENGATE DOOR & WINDOW, INC",HARDWARE;LOCK/SET/MORTISE/KEY ...,01/12/2010 08:00:00 AM +0000,$4823.39,94124
DPAC10001158,AIR,AIRPORT COMMISSION,9661,IMAGE SALES INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/12/2010 08:00:00 AM +0000,$5825.34,94520
DPAC10001159,AIR,AIRPORT COMMISSION,5119,CLARK SECURITY PRODUCTS,HARDWARE;LOCK/SET/MORTISE/KEY ...,01/12/2010 08:00:00 AM +0000,$1501.10,911101195
DPAC10001160,AIR,AIRPORT COMMISSION,75464,ADORA CORP,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/14/2010 08:00:00 AM +0000,$4158.04,94014
DPAC10001162,AIR,AIRPORT COMMISSION,4650,CEILING SYSTEMS SUPPLY,CEILING & WALL TILES (NON-CERAMIC) & RELATED HARDW,01/14/2010 08:00:00 AM +0000,$2127.45,941241117
DPAC10001163,AIR,AIRPORT COMMISSION,41145,NORMAN WRIGHT MECHANICAL EQUIPMENT CO,BLDG/CONSTR/INDSTRL;HVAC-HEATING/VENTILATION/AIR C,01/14/2010 08:00:00 AM +0000,$5713.78,94124
DPAC10001164,AIR,AIRPORT COMMISSION,8713,FLUID GAUGE COMPANY,"SEWAGE TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",01/14/2010 08:00:00 AM +0000,$2390.39,941881833
DPAC10001165,AIR,AIRPORT COMMISSION,10169,J B I WATER & WASTEWATER EQUIPMENT INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,01/14/2010 08:00:00 AM +0000,$7609.71,957620000
DPAC10001166,AIR,AIRPORT COMMISSION,42432,POLYDYNE INC,"POLYMER, CATIONIC, DAF THICKENING, SEWAGE TREAT, B",01/14/2010 08:00:00 AM +0000,$1434.91,303844642
DPAC10001167,AIR,AIRPORT COMMISSION,15780,ROBERTS & BRUNE CO,"PLUMBING & STEAM GENERATION SYS, EQPT, MATLS & SUP",01/14/2010 08:00:00 AM +0000,$7691.20,95112
DPAC10001169,AIR,AIRPORT COMMISSION,4650,CEILING SYSTEMS SUPPLY,CEILING & WALL TILES (NON-CERAMIC) & RELATED HARDW,01/19/2010 08:00:00 AM +0000,$4703.92,941241117
DPAC10001170,AIR,AIRPORT COMMISSION,41214,CALIFORNIA LITHOGRAPHERS,"PRINTING; BOOKS, BROCHURES, CATALOGS, TIMETABLES,",01/14/2010 08:00:00 AM +0000,$3042.61,94520
DPAC10001173,AIR,AIRPORT COMMISSION,19711,WEST COAST CONTRACTORS SERVICES,MISCELLANEOUS BUILDING & CONSTRUCTION MATLS & SUPP,01/22/2010 08:00:00 AM +0000,$3569.70,941034385
DPAC10001174,AIR,AIRPORT COMMISSION,49917,UNITED RENTALS,"CHARGE,ENERGY SURCHARGE",01/22/2010 08:00:00 AM +0000,$5049.63,752846394
